restricted	broad	perc_id	omega_restricted	omega_broad	log2_r_over_b	sym_r	sym_b
ENSG00000186847	ENSG00000128422	79.6296	0.0873393607845231	0.0673447978946417	0.3750654646197648	KRT14	KRT17
ENSG00000112337	ENSG00000146039	58.7866	0.2440138597836459	0.1888064426675061	0.3700550991744304	SLC17A2	SLC17A4
ENSG00000136573	ENSG00000101336	62.7723	0.1003473165521129	0.0786755113706339	0.35101548142706546	BLK	HCK
ENSG00000104369	ENSG00000149596	52.6475	0.1394104152439559	0.1094888349253145	0.34855458871052086	JPH1	JPH2
ENSG00000186297	ENSG00000151834	70.3463	0.0265609564348116	0.0210607487518939	0.33475036971818073	GABRA5	GABRA2
ENSG00000125966	ENSG00000156103	66.7216	0.0356737321947694	0.0283724291362543	0.33037248501728117	MMP24	MMP16
ENSG00000112186	ENSG00000131236	63.1579	0.0727531279296206	0.058626697315917	0.3114514901696195	CAP2	CAP1
ENSG00000129749	ENSG00000174343	54.4444	0.0710811719836753	0.0580624342353327	0.2918624112425266	CHRNA10	CHRNA9
ENSG00000116748	ENSG00000133805	60.6426	0.0499478311407795	0.0412366156632402	0.2764961000528753	AMPD1	AMPD3
ENSG00000136750	ENSG00000128683	64.6154	0.03607424081719	0.0298552491382921	0.27298442562996883	GAD2	GAD1
ENSG00000105509	ENSG00000103044	53.3796	0.0330229463700591	0.0273633422202042	0.27122439098268825	HAS1	HAS3
ENSG00000006468	ENSG00000244405	64.5702	0.0482439241871975	0.0403745639421119	0.2569005832809977	ETV1	ETV5
ENSG00000183117	ENSG00000164796	61.0197	0.02915168978651	0.0245121759052907	0.2500809565632098	CSMD1	CSMD3
ENSG00000139734	ENSG00000147202	56.5849	0.1624174335454591	0.1383314519278513	0.23157728248375525	DIAPH3	DIAPH2
ENSG00000018280	ENSG00000110911	62.9091	0.0996008469678024	0.0850031441903156	0.22864180423943695	SLC11A1	SLC11A2
ENSG00000152822	ENSG00000168959	61.7253	0.0428786346618342	0.0367482197283545	0.22258460822515133	GRM1	GRM5
ENSG00000141096	ENSG00000167261	70.1646	0.2675409550950806	0.2310489681724964	0.21156110910021245	DPEP3	DPEP2
ENSG00000186897	ENSG00000131094	73.1092	0.027196712097696	0.0234897777842065	0.21139918437907151	C1QL4	C1QL1
ENSG00000144810	ENSG00000171812	53.7696	0.0666731253603468	0.0580065656263381	0.2008891515452779	COL8A1	COL8A2
ENSG00000189134	ENSG00000101882	64.9254	0.2187367808147885	0.1911898338285756	0.19419001876477626	NKAPL	NKAP
ENSG00000105261	ENSG00000125850	50.5263	0.0980455869344777	0.0857091028036384	0.1940042606271279	OVOL3	OVOL2
ENSG00000139209	ENSG00000134294	62.0553	0.0707492120223922	0.0619447632724965	0.19173175583939261	SLC38A4	SLC38A2
ENSG00000106976	ENSG00000197959	79.9769	0.019161791230712	0.0167877823634084	0.1908207641134713	DNM1	DNM3
ENSG00000111837	ENSG00000112144	55.6962	0.1047552571582328	0.0922615301553041	0.18322152282973928	MAK	CILK1
ENSG00000140678	ENSG00000169896	61.0243	0.2486582195524226	0.220147952970234	0.17569069157059716	ITGAX	ITGAM
ENSG00000184185	ENSG00000168135	63.5955	0.0245680920676995	0.0217960052968024	0.17272207723754332	KCNJ12	KCNJ4
ENSG00000157782	ENSG00000167791	55.9091	0.0889778174672819	0.0809877050530216	0.1357428056868986	CABP1	CABP2
ENSG00000140519	ENSG00000112077	54.0342	0.237249759043441	0.2162113975187201	0.13396404569952625	RHCG	RHAG
ENSG00000144283	ENSG00000169862	50.9228	0.0423471545059844	0.0392790766279583	0.10850401651137696	PKP4	CTNND2
ENSG00000110931	ENSG00000004660	59.4059	0.1586683151450238	0.1479922807203055	0.10049213489392513	CAMKK2	CAMKK1
ENSG00000164867	ENSG00000089250	57.2735	0.0510569292205229	0.0478947938476034	0.09223792669270976	NOS3	NOS1
ENSG00000159189	ENSG00000173369	50.6122	0.2082235310836752	0.1972893308369439	0.07782017602517607	C1QC	C1QB
ENSG00000163521	ENSG00000170266	53.3639	0.2378082082653031	0.2268062585278431	0.06833806168826302	GLB1L	GLB1
ENSG00000143512	ENSG00000182218	52.6243	0.1721969218103902	0.1648249316273604	0.06312487046873229	HHIPL2	HHIPL1
ENSG00000189037	ENSG00000167065	70.2128	0.1490165576456125	0.1447795839462005	0.04161446595271278	DUSP21	DUSP18
ENSG00000139219	ENSG00000204262	64.1761	0.0582283783363045	0.0571728242434709	0.0263928813983031	COL2A1	COL5A2
ENSG00000075340	ENSG00000148700	55.3824	0.0555949260980425	0.055343402258797	0.0065418836336948805	ADD2	ADD3
ENSG00000204897	ENSG00000171446	81.5556	0.0665129521189415	0.0662423335967881	0.0058818078476019645	KRT25	KRT27
ENSG00000120057	ENSG00000104332	55.0955	0.0794424567467607	0.0791348868584675	0.005596387212701739	SFRP5	SFRP1
ENSG00000171759	ENSG00000139287	54.8673	0.064588734086639	0.0644259087058629	0.003641563298764949	PAH	TPH2
ENSG00000104848	ENSG00000151079	66.6667	0.0509946410569798	0.050916090637032	0.0022239919560300887	KCNA7	KCNA6
ENSG00000127831	ENSG00000135407	61.1722	0.0879521039057275	0.0879304213490174	0.00035570693737309615	VIL1	AVIL
ENSG00000109061	ENSG00000006788	82.0433	0.0298927219934633	0.0300671396463488	-0.008393354678610064	MYH1	MYH13
ENSG00000103546	ENSG00000142319	66.9368	0.0534563499723789	0.0539964223822547	-0.014502489447860353	SLC6A2	SLC6A3
ENSG00000021826	ENSG00000084774	50.2667	0.0420454195414032	0.0426009813534204	-0.018938023869156894	CPS1	CAD
ENSG00000085831	ENSG00000155158	51.2998	0.0798811901028501	0.0810295343519211	-0.02059202312710077	TTC39A	TTC39B
ENSG00000138622	ENSG00000099822	64.2295	0.0455516794110923	0.0462616805194147	-0.022313430153615563	HCN4	HCN2
ENSG00000198795	ENSG00000102935	64.1641	0.0145914546090342	0.0148557248311155	-0.025895286552408588	ZNF521	ZNF423
ENSG00000074803	ENSG00000064651	64.3312	0.0543289396095094	0.0553154291170442	-0.02596105830468409	SLC12A1	SLC12A2
ENSG00000165868	ENSG00000132622	62.8148	0.04039892196888	0.0413909985075328	-0.03500025657489987	HSPA12A	HSPA12B
ENSG00000176979	ENSG00000183439	63.6943	0.3529188802847554	0.3638470010670836	-0.04399530685430742	TRIM60	TRIM61
ENSG00000204020	ENSG00000107798	53.2663	0.185476988160272	0.1917886220967095	-0.04827692965348153	LIPN	LIPA
ENSG00000103018	ENSG00000166347	52.2388	0.3072493441851997	0.3204383569251268	-0.0606369195121895	CYB5B	CYB5A
ENSG00000040731	ENSG00000113361	73.3503	0.0249142324758316	0.0260919792951201	-0.06663625870893702	CDH10	CDH6
ENSG00000059728	ENSG00000119950	55.6561	0.0612057629951941	0.064117872413191	-0.06705905396797116	MXD1	MXI1
ENSG00000158516	ENSG00000128510	63.7232	0.1423697247945825	0.1496106896122257	-0.07157087183198987	CPA2	CPA4
ENSG00000215009	ENSG00000005187	58.8737	0.1334809114831689	0.1405852353488234	-0.07481164332893218	ACSM4	ACSM3
ENSG00000092054	ENSG00000078814	69.3457	0.0299277793292844	0.0315967938317751	-0.07829294025219921	MYH7	MYH7B
ENSG00000218823	ENSG00000090060	84.4584	0.122724402019866	0.1296339715777384	-0.07902169995838094	PAPOLB	PAPOLA
ENSG00000172995	ENSG00000048991	52.0661	0.1161769515153446	0.1240625534438159	-0.09474384460968899	ARPP21	R3HDM1
ENSG00000196208	ENSG00000141449	50.65	0.0786015816474043	0.083993997240463	-0.09572788399708786	GREB1	GREB1L
ENSG00000159409	ENSG00000140488	68.172	0.0502421586135064	0.0539814168568409	-0.10356439411375776	CELF3	CELF6
ENSG00000134762	ENSG00000134755	66.8527	0.1576169254041223	0.1701470605240302	-0.11035976311774298	DSC3	DSC2
ENSG00000238205	ENSG00000060762	59.633	0.2251060700510753	0.2435334442334236	-0.11351494994169392	MPC1L	MPC1
ENSG00000128594	ENSG00000131409	56.2021	0.0338892269256984	0.0368135139272203	-0.11940873784121397	LRRC4	LRRC4B
ENSG00000163995	ENSG00000099204	54.5736	0.0728446139406417	0.0792785488954833	-0.12210825108291536	ABLIM2	ABLIM1
ENSG00000139209	ENSG00000111371	52.9774	0.0707492120223922	0.0770557211541058	-0.12318799660802782	SLC38A4	SLC38A1
ENSG00000132915	ENSG00000133256	71.7799	0.0315552689107252	0.0344152357726263	-0.12516647569165676	PDE6A	PDE6B
ENSG00000101349	ENSG00000130669	62.2673	0.0543490102691124	0.0593424185137336	-0.12680996230502548	PAK5	PAK4
ENSG00000112038	ENSG00000116329	59.4086	0.0636256410640073	0.0696478499455441	-0.13047052977039333	OPRM1	OPRD1
ENSG00000139988	ENSG00000072042	71.2025	0.1008713657282853	0.1104353804609816	-0.1306857501090631	RDH12	RDH11
ENSG00000079739	ENSG00000154330	65.3025	0.0236386782645412	0.0259614621731678	-0.13522226874902538	PGM1	PGM5
ENSG00000146021	ENSG00000109466	76.8313	0.0177131832928186	0.0194787945221707	-0.13708088985392575	KLHL3	KLHL2
ENSG00000157765	ENSG00000198569	51.2521	0.1791244247670152	0.1971370012470912	-0.13823651416227947	SLC34A2	SLC34A3
ENSG00000008056	ENSG00000157152	62.543	0.04406151874156	0.0493924377238425	-0.16477094985881433	SYN1	SYN2
ENSG00000197106	ENSG00000072041	66.2999	0.0475112305107365	0.0540011685093518	-0.18472205338671255	SLC6A17	SLC6A15
ENSG00000188338	ENSG00000017483	61.6525	0.1231190503875553	0.1413287324748485	-0.19900078952823858	SLC38A3	SLC38A5
ENSG00000106633	ENSG00000159399	55.914	0.0397160092384948	0.0466399871551522	-0.23184672658268007	GCK	HK2
ENSG00000136531	ENSG00000153253	87.55	0.0156325032736595	0.0184364986896581	-0.23801587746703423	SCN2A	SCN3A
ENSG00000147434	ENSG00000080644	63.9676	0.0884992610134954	0.1048472405366753	-0.24455157823063794	CHRNA6	CHRNA3
ENSG00000133067	ENSG00000139292	54.4653	0.100461523244219	0.1199219985696546	-0.25545327684861574	LGR6	LGR5
ENSG00000154227	ENSG00000143418	51.5789	0.1950639590716331	0.2332926108030754	-0.25819336932965636	CERS3	CERS2
ENSG00000138622	ENSG00000143630	69.2506	0.0455516794110923	0.0545885353382801	-0.2610937440778645	HCN4	HCN3
ENSG00000154025	ENSG00000117834	62.2483	0.0982009409047627	0.118265183404455	-0.2682166622002203	SLC5A10	SLC5A9
ENSG00000166391	ENSG00000124003	52.994	0.1728906401314337	0.2104170062670126	-0.2833915432765235	MOGAT2	MOGAT1
ENSG00000135094	ENSG00000139410	60.061	0.1522335921115914	0.185658599126669	-0.2863653964701064	SDS	SDSL
ENSG00000174672	ENSG00000160469	76.2228	0.0427525375064611	0.0527187884134212	-0.30230716328872237	BRSK2	BRSK1
ENSG00000169991	ENSG00000010295	58.4139	0.0422715611865342	0.0521828602330926	-0.3038886275228416	IFFO2	IFFO1
ENSG00000175564	ENSG00000109424	57.9805	0.1277451122307718	0.1584131824253928	-0.31042430295809087	UCP3	UCP1
ENSG00000134765	ENSG00000134755	54.8098	0.1359139398839346	0.1701470605240302	-0.32408879505028343	DSC1	DSC2
ENSG00000184408	ENSG00000171385	76.6667	0.0066815542338584	0.0083699221901222	-0.3250304758796647	KCND2	KCND3
ENSG00000178363	ENSG00000143933	84.5638	0.0579958491202396	0.0727842354352682	-0.3276763590927858	CALML3	CALM2
ENSG00000077009	ENSG00000106733	52.7638	0.1203458447903959	0.1517415291603032	-0.3344296511277248	NMRK2	NMRK1
ENSG00000147160	ENSG00000184210	51.3514	0.2381752740395941	0.3023747707113076	-0.34431412138412293	AWAT2	DGAT2L6
ENSG00000152932	ENSG00000169213	80.8219	0.014936530560241	0.0190274434652183	-0.34923665402812	RAB3C	RAB3B
ENSG00000172404	ENSG00000105993	56.9579	0.2264677506693824	0.2962941808625376	-0.3877246693708195	DNAJB7	DNAJB6
ENSG00000164749	ENSG00000101076	68.1416	0.026772140384719	0.0350579782146742	-0.38901031413744025	HNF4G	HNF4A
ENSG00000136931	ENSG00000116833	62.4729	0.05932669363599	0.0781903009906364	-0.39830827997110985	NR5A1	NR5A2
ENSG00000143627	ENSG00000067225	70.8098	0.0812807268844837	0.1084466507100325	-0.4160002880491235	PKLR	PKM
ENSG00000183117	ENSG00000121904	65.376	0.02915168978651	0.0389606362543363	-0.41843772572416965	CSMD1	CSMD2
ENSG00000135248	ENSG00000205085	51.6667	0.283429376743343	0.3806955434416421	-0.42564838356942447	FAM71F1	FAM71F2
ENSG00000221937	ENSG00000236398	56.0372	0.3713269049502014	0.5057781665871676	-0.44581490890663955	TAS2R40	TAS2R39
ENSG00000171772	ENSG00000205078	51.6529	0.3267357072740195	0.44589213053016	-0.44857060985911806	SYCE1	SYCE1L
ENSG00000104941	ENSG00000111834	50.1397	0.1944137668681213	0.2675944188924222	-0.46091764360905346	RSPH6A	RSPH4A
ENSG00000189433	ENSG00000189280	58.6466	0.1280063599938135	0.1762221613990449	-0.4611798742554727	GJB4	GJB5
ENSG00000196296	ENSG00000174437	84.4064	0.0315867263099203	0.0435468021698839	-0.4632483573632951	ATP2A1	ATP2A2
ENSG00000154997	ENSG00000186522	71.0648	0.1056644334720619	0.1462449589175511	-0.4688970467476783	SEPTIN14	SEPTIN10
ENSG00000102879	ENSG00000172725	65.9436	0.0555784388761862	0.0797973062038247	-0.5218147330551036	CORO1A	CORO1B
ENSG00000124507	ENSG00000100266	68.018	0.0327419960984052	0.0473253091088662	-0.531469651402217	PACSIN1	PACSIN2
ENSG00000165588	ENSG00000105392	51.8395	0.0149480079154448	0.0219673867798796	-0.5554100255093071	OTX2	CRX
ENSG00000145863	ENSG00000109158	71.3024	0.0643516311841055	0.0951983357288707	-0.5649596340294678	GABRA6	GABRA4
ENSG00000124493	ENSG00000179603	74.1189	0.0300899680631751	0.0445671068086942	-0.5666967322084888	GRM4	GRM8
ENSG00000146352	ENSG00000177182	80.7339	0.0191841929054404	0.0284155795243165	-0.5667640680078355	CLVS2	CLVS1
ENSG00000140675	ENSG00000100170	58.4821	0.0697934588398761	0.1036401760277497	-0.5704196348971676	SLC5A2	SLC5A1
ENSG00000104435	ENSG00000117632	69.7987	0.1029355021671241	0.1530180375327666	-0.57196107608406	STMN2	STMN1
ENSG00000100884	ENSG00000178773	64.8115	0.0475465333803638	0.0708041032741867	-0.5744928125354247	CPNE6	CPNE7
ENSG00000146809	ENSG00000239388	50.4259	0.0903145440537967	0.1345805643744578	-0.5754398363926159	ASB15	ASB14
ENSG00000143318	ENSG00000118729	62.8788	0.0505492347781759	0.0763286414451623	-0.5945352608196316	CASQ1	CASQ2
ENSG00000146360	ENSG00000181773	57.8788	0.0510334816319598	0.0771385799658491	-0.5960085184748054	GPR6	GPR3
ENSG00000173714	ENSG00000127578	55.292	0.0490923804276867	0.0743250198449064	-0.5983488204697647	WFIKKN2	WFIKKN1
ENSG00000169427	ENSG00000124249	54.5455	0.21238079387455	0.3224037428791522	-0.6022151871045821	KCNK9	KCNK15
ENSG00000163501	ENSG00000164690	63.5037	0.0464704826074638	0.0714154340833831	-0.6199212710825963	IHH	SHH
ENSG00000158258	ENSG00000171603	54.8691	0.0669439720176814	0.1034229391061482	-0.6275301507160499	CLSTN2	CLSTN1
ENSG00000121634	ENSG00000265107	50.0	0.0819819470936059	0.1267071555884522	-0.6281198408325636	GJA8	GJA5
ENSG00000134602	ENSG00000102572	73.3173	0.0176423532705976	0.0276014633242397	-0.6457017439018717	STK26	STK24
ENSG00000141526	ENSG00000100156	58.0645	0.0876514389208841	0.1401392017057023	-0.6770109029969883	SLC16A3	SLC16A8
ENSG00000146197	ENSG00000159307	65.9919	0.0447733791913919	0.0716233752484654	-0.6777893000016271	SCUBE3	SCUBE1
ENSG00000058056	ENSG00000111667	60.4895	0.0367766376966585	0.0592721259549651	-0.6885642171751267	USP13	USP5
ENSG00000163254	ENSG00000168582	74.7126	0.0804836256983845	0.1310229395414881	-0.7030522178855828	CRYGC	CRYGA
ENSG00000159023	ENSG00000079819	50.3472	0.1117856454519989	0.1837963055069031	-0.7173728256509848	EPB41	EPB41L2
ENSG00000039987	ENSG00000127325	51.4735	0.0628311650763361	0.1033179056157315	-0.7175380663228463	BEST2	BEST3
ENSG00000179148	ENSG00000179593	54.142	0.1162334363626627	0.1919217010614171	-0.7234927076541171	ALOXE3	ALOX15B
ENSG00000155265	ENSG00000147533	75.1825	0.1920475316906617	0.3247377239165139	-0.7578115667881853	GOLGA7B	GOLGA7
ENSG00000121905	ENSG00000115756	94.3005	0.2042455931945319	0.3469299086802822	-0.7643392690127521	HPCA	HPCAL1
ENSG00000186395	ENSG00000167916	52.7619	0.1183916176575472	0.2020611097559417	-0.7712247370467125	KRT10	KRT24
ENSG00000168412	ENSG00000134640	58.8571	0.0876210968987048	0.1495976076805117	-0.7717369237742905	MTNR1A	MTNR1B
ENSG00000163935	ENSG00000198879	54.8499	0.0949142916896881	0.1631632211862845	-0.7816186522999622	SFMBT1	SFMBT2
ENSG00000022355	ENSG00000151834	76.0532	0.012131912151381	0.0210607487518939	-0.7957497715939147	GABRA1	GABRA2
ENSG00000140600	ENSG00000141985	70.317	0.1454905750180743	0.258761575407854	-0.8306977040348055	SH3GL3	SH3GL1
ENSG00000182759	ENSG00000129535	55.2743	0.0674913481251396	0.1216916292809751	-0.850455457131412	MAFA	NRL
ENSG00000182533	ENSG00000105974	63.5762	0.0383162483891097	0.0695553041517332	-0.860204224876031	CAV3	CAV1
ENSG00000135443	ENSG00000161849	52.8333	0.077149529148645	0.1401463218213706	-0.8612046239182694	KRT85	KRT84
ENSG00000182759	ENSG00000178573	53.5411	0.0674913481251396	0.1235083980161472	-0.8718346652716729	MAFA	MAF
ENSG00000118520	ENSG00000081181	59.6273	0.0944658361951909	0.173439347682925	-0.876566661223649	ARG1	ARG2
ENSG00000114113	ENSG00000162444	58.9552	0.0709504759594596	0.1305086199254266	-0.8792608305717753	RBP2	RBP7
ENSG00000165192	ENSG00000102048	51.0204	0.0894828003892679	0.164977863249405	-0.8825901446928855	ASB11	ASB9
ENSG00000174358	ENSG00000164363	51.5924	0.1035660149935297	0.1936489316455161	-0.9028928792577126	SLC6A19	SLC6A18
ENSG00000149968	ENSG00000262406	51.0638	0.2226355632938131	0.4184139803889579	-0.9102469930109197	MMP3	MMP12
ENSG00000147588	ENSG00000197416	62.1429	0.0958604213323414	0.1815376996892144	-0.9212619957511337	PMP2	FABP12
ENSG00000102385	ENSG00000198947	52.4556	0.0549775022028668	0.1058921667261207	-0.9456826038861851	DRP2	DMD
ENSG00000164879	ENSG00000104267	58.4615	0.0730504107634545	0.1444125782772459	-0.9832321153951274	CA3	CA2
ENSG00000006468	ENSG00000175832	55.3719	0.0482439241871975	0.095461639543298	-0.9845738531185246	ETV1	ETV4
ENSG00000147588	ENSG00000164687	54.0741	0.0958604213323414	0.1901253099131198	-0.9879434134955849	PMP2	FABP5
ENSG00000087586	ENSG00000178999	52.1092	0.0635979662528776	0.1271051108479952	-0.9989695051259045	AURKA	AURKB
ENSG00000173239	ENSG00000107798	60.6516	0.0949264559762819	0.1917886220967095	-1.014635007589199	LIPM	LIPA
ENSG00000124253	ENSG00000100889	70.9003	0.0593836509406544	0.1200429401921937	-1.0154128613003321	PCK1	PCK2
ENSG00000029534	ENSG00000151150	51.383	0.0728510099942209	0.1482585882982788	-1.0250948005609413	ANK1	ANK3
ENSG00000187323	ENSG00000067141	51.3476	0.0331440682515713	0.0677055461590713	-1.0305233219805991	DCC	NEO1
ENSG00000141161	ENSG00000140553	56.7277	0.0405808519755917	0.0836221865451106	-1.043086613224838	UNC45B	UNC45A
ENSG00000100504	ENSG00000100994	81.1098	0.0442153357435415	0.0915134572524575	-1.049437066522104	PYGL	PYGB
ENSG00000124721	ENSG00000039139	61.1159	0.0327294001626613	0.0689543985929421	-1.0750554219157762	DNAH8	DNAH5
ENSG00000162040	ENSG00000153976	62.2807	0.0857630579879084	0.1818620771026271	-1.0844164826116856	HS3ST6	HS3ST3A1
ENSG00000121742	ENSG00000165474	76.5487	0.0221307622163611	0.0472579479833362	-1.0945038459585579	GJB6	GJB2
ENSG00000180828	ENSG00000125533	52.2822	0.0626254302982594	0.1339223843804526	-1.0965766030681463	BHLHE22	BHLHE23
ENSG00000188229	ENSG00000104833	98.6487	0.001456836968202	0.0031307708381778	-1.1036784747171247	TUBB4B	TUBB4A
ENSG00000013306	ENSG00000075303	51.4793	0.1154840088966435	0.2512389005511838	-1.1213667659926787	SLC25A39	SLC25A40
ENSG00000164418	ENSG00000171189	74.2887	0.0119450201544994	0.0259991404712805	-1.122054640687603	GRIK2	GRIK1
ENSG00000168530	ENSG00000196465	61.0577	0.0658707291014283	0.144340987886362	-1.131771609839424	MYL1	MYL6B
ENSG00000188229	ENSG00000258947	91.5556	0.001456836968202	0.0032013646986089	-1.1358476004451097	TUBB4B	TUBB3
ENSG00000168843	ENSG00000053108	56.6508	0.0711891684208423	0.1573690472206912	-1.1444221523623923	FSTL5	FSTL4
ENSG00000106069	ENSG00000128656	73.2026	0.0185434593720007	0.0416699307358751	-1.1680962911755801	CHN2	CHN1
ENSG00000081138	ENSG00000145526	60.1266	0.013877073982486	0.0317454878293698	-1.1938481438865285	CDH7	CDH18
ENSG00000158022	ENSG00000147573	60.3399	0.0501654471403684	0.1199039348105339	-1.2571130888762998	TRIM63	TRIM55
ENSG00000152556	ENSG00000141959	68.8462	0.0188621289572892	0.0455672994903375	-1.2725063515881592	PFKM	PFKL
ENSG00000107105	ENSG00000066044	73.6196	0.0051375791878141	0.0124843751498523	-1.2809629843729802	ELAVL2	ELAVL1
ENSG00000185721	ENSG00000108591	57.4176	0.0063842557676632	0.0156309087469106	-1.2918113004730292	DRG1	DRG2
ENSG00000139549	ENSG00000164690	58.5859	0.0291017630162022	0.0714154340833831	-1.2951293429509163	DHH	SHH
ENSG00000168748	ENSG00000104267	56.0606	0.0587273340172336	0.1444125782772459	-1.298092353922015	CA7	CA2
ENSG00000139219	ENSG00000164692	64.4217	0.0582283783363045	0.1454849647040122	-1.321075718703185	COL2A1	COL1A2
ENSG00000163254	ENSG00000182187	79.3103	0.0804836256983845	0.2032566323719274	-1.3365352254371223	CRYGC	CRYGB
ENSG00000081138	ENSG00000101542	61.6561	0.013877073982486	0.0352796228486085	-1.3461317341264447	CDH7	CDH20
ENSG00000130957	ENSG00000165140	76.6272	0.0474635505497508	0.1214135829706774	-1.355037898398795	FBP2	FBP1
ENSG00000155886	ENSG00000074621	56.4297	0.107145326050266	0.2784936739089128	-1.378075639178221	SLC24A2	SLC24A1
ENSG00000146276	ENSG00000111886	72.6882	0.041600202724069	0.1083596107094285	-1.3811646516976093	GABRR1	GABRR2
ENSG00000147588	ENSG00000205186	67.4242	0.0958604213323414	0.2500977878924035	-1.383485110863719	PMP2	FABP9
ENSG00000104435	ENSG00000197457	74.3017	0.1029355021671241	0.2712093339430152	-1.3976661815869664	STMN2	STMN3
ENSG00000198914	ENSG00000196767	66.759	0.0041788513490561	0.0110117265868423	-1.3978623495763796	POU3F3	POU3F4
ENSG00000074317	ENSG00000145335	65.6716	0.1130440804323049	0.3057762892735237	-1.435591093374661	SNCB	SNCA
ENSG00000113327	ENSG00000182256	66.5953	0.0096786629365998	0.0268603993752708	-1.4726010911134046	GABRG2	GABRG3
ENSG00000183873	ENSG00000185313	61.6053	0.0546812254840492	0.1525942003245056	-1.480582649174832	SCN5A	SCN10A
ENSG00000124140	ENSG00000113504	72.4838	0.0233320002121443	0.0652691008471022	-1.4840901723626396	SLC12A5	SLC12A7
ENSG00000164007	ENSG00000163347	53.5714	0.0369923426846557	0.1040660952674144	-1.4922015423928736	CLDN19	CLDN1
ENSG00000132639	ENSG00000092531	60.6796	0.0550730835718293	0.1570378615982663	-1.51169313957337	SNAP25	SNAP23
ENSG00000182492	ENSG00000106819	54.3478	0.0312165578589183	0.0903443047909223	-1.5331221928625154	BGN	ASPN
ENSG00000125966	ENSG00000102996	50.5232	0.0356737321947694	0.1046289099494215	-1.5523474729136895	MMP24	MMP15
ENSG00000107807	ENSG00000115297	59.507	0.0271415536043999	0.0796841124962409	-1.5537888026568472	TLX1	TLX2
ENSG00000139219	ENSG00000108821	71.653	0.0582283783363045	0.1711069322056483	-1.5551038648797835	COL2A1	COL1A1
ENSG00000083067	ENSG00000134160	60.7385	0.0268844267658136	0.0798306986095273	-1.5701729258016799	TRPM3	TRPM1
ENSG00000136531	ENSG00000169432	78.4708	0.0156325032736595	0.0465468037241982	-1.5741332848367102	SCN2A	SCN9A
ENSG00000146276	ENSG00000183185	59.5289	0.041600202724069	0.1240522931550024	-1.5762859402902236	GABRR1	GABRR3
ENSG00000166006	ENSG00000116396	66.9329	0.0217707619285585	0.0652289396483732	-1.5831202769347308	KCNC2	KCNC4
ENSG00000066032	ENSG00000044115	81.8985	0.0023785743397568	0.0075084977605684	-1.6584271779977477	CTNNA2	CTNNA1
ENSG00000163154	ENSG00000185361	57.6087	0.0486853644917284	0.1541506057510058	-1.6627805105915572	TNFAIP8L2	TNFAIP8L1
ENSG00000068976	ENSG00000100994	83.6105	0.0279860169673557	0.0915134572524575	-1.7092777365031846	PYGM	PYGB
ENSG00000105613	ENSG00000086015	60.3822	0.0397184927013997	0.1304409163245141	-1.7155137015117892	MAST1	MAST2
ENSG00000110675	ENSG00000179387	53.2423	0.0201140616179882	0.0661101592607515	-1.716667556741094	ELMOD1	ELMOD2
ENSG00000149970	ENSG00000153721	56.036	0.0154797281259619	0.0510056004532512	-1.7202755314620688	CNKSR2	CNKSR3
ENSG00000138100	ENSG00000147573	62.2905	0.0362207150273595	0.1199039348105339	-1.7269920718323564	TRIM54	TRIM55
ENSG00000180209	ENSG00000106436	72.7811	0.0343756066215178	0.1150911355029023	-1.7433196412484953	MYLPF	MYL10
ENSG00000113327	ENSG00000163285	73.9785	0.0096786629365998	0.0324766683100481	-1.7465239734932676	GABRG2	GABRG1
ENSG00000077080	ENSG00000136518	84.507	0.002361166005916	0.0079738798624728	-1.7557823929663188	ACTL6B	ACTL6A
ENSG00000156959	ENSG00000187416	71.1864	0.0268782622102765	0.0921822768018269	-1.7780495361212818	LHFPL4	LHFPL3
ENSG00000145864	ENSG00000163288	79.1139	0.0050603011905429	0.0179205608598383	-1.824320627932053	GABRB2	GABRB1
ENSG00000242419	ENSG00000240764	52.8785	0.0215705411474551	0.0770209269826743	-1.8361881164147282	PCDHGC4	PCDHGC5
ENSG00000107295	ENSG00000141985	73.0114	0.0717120572277541	0.258761575407854	-1.8513357910189763	SH3GL2	SH3GL1
ENSG00000182389	ENSG00000165995	68.0769	0.0150284110205113	0.0556923362401283	-1.8897863348641903	CACNB4	CACNB2
ENSG00000196361	ENSG00000162374	81.7439	0.0113374418374311	0.0424734826462308	-1.9054672588795996	ELAVL3	ELAVL4
ENSG00000060138	ENSG00000065978	61.4198	0.1428718129339627	0.555079646016426	-1.957973476134866	YBX3	YBX1
ENSG00000022355	ENSG00000011677	67.0732	0.012131912151381	0.04871485306206	-2.0055547578495996	GABRA1	GABRA3
ENSG00000163157	ENSG00000136842	59.1304	0.0576515409141509	0.2401389749349684	-2.058438500303779	TMOD4	TMOD1
ENSG00000102924	ENSG00000141668	77.2021	0.0171627304732249	0.0725436404745032	-2.0795700522011327	CBLN1	CBLN2
ENSG00000152556	ENSG00000067057	71.1538	0.0188621289572892	0.0812663226891626	-2.1071650922791627	PFKM	PFKP
ENSG00000079841	ENSG00000117016	68.5065	0.0710172775886587	0.3147035156748867	-2.1477513340831735	RIMS1	RIMS3
ENSG00000176658	ENSG00000136286	60.5368	0.0176624840267515	0.0785659994156737	-2.153216844337944	MYO1D	MYO1G
