id,round,puzzle,method,SN_filter,design_length,target_openknot_score,ECS_recomputed,CPQ_recomputed,OKS_recomputed,OKS_best_variant,delta,delta_best,n_threshold_ties,tie_swing,RNet_F1,RNet_F1_crossed_pair
W09_13252519_0pad0_libraryready,1,W09,Eterna,1,100,88.0833333333333,96.0,80.0,88.0,88.16666666666666,-0.08333333333330017,0.08333333333335702,0,0.0,0.936170212765957,1.0
W09_13252565_0pad0_libraryready,1,W09,Eterna,1,100,81.4166666666667,88.0,75.0,81.5,81.5,0.08333333333330017,0.08333333333330017,0,0.0,0.807692307692308,0.818181818181818
W09_13252734_0pad0_libraryready,1,W09,Eterna,1,100,89.4583333333333,89.0,87.5,88.25,90.66666666666666,-1.2083333333333002,1.208333333333357,0,0.0,0.84,0.711111111111111
W09_13252745_0pad0_libraryready,1,W09,Eterna,1,100,84.9166666666667,84.0,86.66666666666667,85.33333333333334,85.33333333333334,0.416666666666643,0.416666666666643,0,0.0,0.754716981132076,0.857142857142857
W09_13252759_0pad0_libraryready,1,W09,Eterna,1,100,85.8333333333333,90.0,85.0,87.5,87.5,1.6666666666666998,1.6666666666666998,0,0.0,0.857142857142857,0.878048780487805
W09_13252773_0pad0_libraryready,1,W09,Eterna,1,100,90.125,92.0,87.5,89.75,90.5,-0.375,0.375,0,0.0,0.8,0.80952380952381
W09_13252775_0pad0_libraryready,1,W09,Eterna,1,100,90.0833333333333,89.0,90.0,89.5,90.66666666666666,-0.5833333333333002,0.583333333333357,0,0.0,0.857142857142857,0.878048780487805
W09_13252818_0pad0_libraryready,1,W09,Eterna,1,100,84.5833333333333,89.0,83.33333333333333,86.16666666666666,86.16666666666666,1.583333333333357,1.583333333333357,0,0.0,0.84,0.711111111111111
W09_13253161_0pad0_libraryready,1,W09,Eterna,1,100,68.0833333333333,75.0,60.0,67.5,68.66666666666667,-0.5833333333333002,0.5833333333333712,0,0.0,0.0,0.0
W09_13253165_0pad0_libraryready,1,W09,Eterna,1,100,87.875,91.0,90.0,90.5,90.5,2.625,2.625,0,0.0,0.823529411764706,0.842105263157895
W09_13253171_0pad0_libraryready,1,W09,Eterna,1,100,81.9583333333333,87.0,83.33333333333333,85.16666666666666,85.16666666666666,3.208333333333357,3.208333333333357,0,0.0,0.754716981132076,0.857142857142857
W09_13253439_0pad0_libraryready,1,W09,Eterna,1,100,84.25,81.0,90.0,85.5,85.5,1.25,1.25,0,0.0,0.792452830188679,0.888888888888889
W09_13253443_0pad0_libraryready,1,W09,Eterna,1,100,65.5,83.0,50.0,66.5,66.5,1.0,1.0,0,0.0,0.769230769230769,0.638297872340426
W09_13254219_0pad0_libraryready,1,W09,Eterna,1,100,79.375,87.0,80.0,83.5,83.5,4.125,4.125,0,0.0,0.740740740740741,0.612244897959184
W09_13254221_0pad0_libraryready,1,W09,Eterna,1,100,85.5833333333333,91.0,80.0,85.5,85.66666666666666,-0.08333333333330017,0.08333333333335702,1,1.6666666666666667,0.769230769230769,0.638297872340426
W09_13254225_0pad0_libraryready,1,W09,Eterna,1,100,91.0416666666667,95.0,96.66666666666667,95.83333333333334,95.83333333333334,4.791666666666643,4.791666666666643,0,0.0,0.8,0.833333333333333
W09_13254736_0pad0_libraryready,1,W09,Eterna,1,100,87.7083333333333,97.0,77.5,87.25,88.16666666666666,-0.4583333333333002,0.458333333333357,0,0.0,0.846153846153846,0.837209302325581
W09_13254738_0pad0_libraryready,1,W09,Eterna,1,100,73.8333333333333,85.0,65.0,75.0,75.0,1.1666666666666998,1.1666666666666998,0,0.0,0.830188679245283,0.790697674418605
W09_13254740_0pad0_libraryready,1,W09,Eterna,1,100,83.625,91.0,77.5,84.25,84.25,0.625,0.625,1,1.25,0.846153846153846,0.837209302325581
W09_13254742_0pad0_libraryready,1,W09,Eterna,1,100,79.4166666666667,95.0,65.0,80.0,80.0,0.5833333333333002,0.5833333333333002,0,0.0,0.615384615384615,0.761904761904762
W09_13254744_0pad0_libraryready,1,W09,Eterna,1,100,78.3333333333333,83.0,75.0,79.0,79.0,0.6666666666666998,0.6666666666666998,0,0.0,0.823529411764706,0.842105263157895
W09_13254746_0pad0_libraryready,1,W09,Eterna,1,100,87.7083333333333,94.0,82.5,88.25,88.25,0.5416666666666998,0.5416666666666998,0,0.0,0.792452830188679,0.8
W09_13254748_0pad0_libraryready,1,W09,Eterna,1,100,87.5,89.0,85.0,87.0,88.0,-0.5,0.5,0,0.0,0.784313725490196,0.82051282051282
W09_13254750_0pad0_libraryready,1,W09,Eterna,1,100,81.0833333333333,89.0,75.0,82.0,82.0,0.9166666666666998,0.9166666666666998,0,0.0,0.807692307692308,0.82051282051282
W09_13254752_0pad0_libraryready,1,W09,Eterna,1,100,74.1666666666667,81.0,70.0,75.5,75.5,1.3333333333333002,1.3333333333333002,0,0.0,0.823529411764706,0.842105263157895
W09_13254754_0pad0_libraryready,1,W09,Eterna,1,100,77.7916666666667,73.0,82.5,77.75,77.83333333333334,-0.041666666666699825,0.04166666666664298,0,0.0,0.807692307692308,0.818181818181818
W09_13254756_0pad0_libraryready,1,W09,Eterna,1,100,87.6666666666667,91.0,85.0,88.0,88.0,0.3333333333333002,0.3333333333333002,0,0.0,0.8,0.844444444444444
W09_13254758_0pad0_libraryready,1,W09,Eterna,1,100,81.1666666666667,86.0,80.0,83.0,83.0,1.8333333333333002,1.8333333333333002,0,0.0,0.897959183673469,0.926829268292683
W09_13254760_0pad0_libraryready,1,W09,Eterna,1,100,80.75,83.0,80.0,81.5,81.5,0.75,0.75,0,0.0,0.823529411764706,0.837209302325581
W09_13254763_0pad0_libraryready,1,W09,Eterna,1,100,82.0416666666667,79.0,87.5,83.25,83.25,1.2083333333333002,1.2083333333333002,0,0.0,0.867924528301887,0.837209302325581
W09_13254765_0pad0_libraryready,1,W09,Eterna,1,100,87.9166666666667,92.0,85.0,88.5,88.5,0.5833333333333002,0.5833333333333002,0,0.0,0.846153846153846,0.837209302325581
W09_13254770_0pad0_libraryready,1,W09,Eterna,1,100,83.5833333333333,88.0,80.0,84.0,84.0,0.4166666666666998,0.4166666666666998,0,0.0,0.823529411764706,0.837209302325581
W09_13254772_0pad0_libraryready,1,W09,Eterna,1,100,71.875,74.0,72.5,73.25,73.25,1.375,1.375,0,0.0,0.8,0.80952380952381
W09_13255206_0pad0_libraryready,1,W09,Eterna,1,100,90.7916666666667,89.0,92.5,90.75,90.83333333333334,-0.041666666666699825,0.04166666666664298,0,0.0,0.901960784313726,0.930232558139535
W09_13255208_0pad0_libraryready,1,W09,Eterna,1,100,91.9166666666667,90.0,95.0,92.5,92.5,0.5833333333333002,0.5833333333333002,0,0.0,0.862745098039216,0.888888888888889
W09_13255210_0pad0_libraryready,1,W09,Eterna,1,100,91.5833333333333,94.0,90.0,92.0,92.0,0.4166666666666998,0.4166666666666998,0,0.0,0.897959183673469,0.926829268292683
W09_13255212_0pad0_libraryready,1,W09,Eterna,1,100,94.2916666666667,96.0,92.5,94.25,94.33333333333334,-0.041666666666699825,0.04166666666664298,0,0.0,0.897959183673469,0.926829268292683
W09_13255216_0pad0_libraryready,1,W09,Eterna,1,100,84.125,91.0,77.5,84.25,84.25,0.125,0.125,0,0.0,0.901960784313726,0.904761904761905
W09_13255218_0pad0_libraryready,1,W09,Eterna,1,100,93.6666666666667,96.0,90.0,93.0,94.33333333333334,-0.6666666666666998,0.666666666666643,0,0.0,0.901960784313726,0.904761904761905
W09_13255224_0pad0_libraryready,1,W09,Eterna,1,100,93.6666666666667,96.0,90.0,93.0,94.33333333333334,-0.6666666666666998,0.666666666666643,0,0.0,0.923076923076923,0.930232558139535
W09_13255233_0pad0_libraryready,1,W09,Eterna,1,100,78.625,82.0,80.0,81.0,81.0,2.375,2.375,0,0.0,0.791666666666667,0.974358974358974
W09_13255235_0pad0_libraryready,1,W09,Eterna,1,100,86.0833333333333,89.0,85.0,87.0,87.0,0.9166666666666998,0.9166666666666998,1,0.5,0.791666666666667,0.974358974358974
W09_13255244_0pad0_libraryready,1,W09,Eterna,1,100,79.7083333333333,83.0,72.5,77.75,81.66666666666666,-1.9583333333333002,1.958333333333357,0,0.0,0.826086956521739,0.974358974358974
W09_13255247_0pad0_libraryready,1,W09,Eterna,1,100,88.375,90.0,87.5,88.75,88.75,0.375,0.375,0,0.0,0.808510638297872,0.974358974358974
W09_13255249_0pad0_libraryready,1,W09,Eterna,1,100,71.8333333333333,81.0,65.0,73.0,73.0,1.1666666666666998,1.1666666666666998,0,0.0,0.765957446808511,0.9
W09_13255258_0pad0_libraryready,1,W09,Eterna,1,100,84.8333333333333,89.0,80.0,84.5,85.16666666666666,-0.3333333333333002,0.333333333333357,0,0.0,0.808510638297872,0.857142857142857
W09_13255260_0pad0_libraryready,1,W09,Eterna,1,100,88.875,92.0,82.5,87.25,90.5,-1.625,1.625,0,0.0,0.765957446808511,0.9
W09_13255263_0pad0_libraryready,1,W09,Eterna,1,100,84.25,92.0,75.0,83.5,85.0,-0.75,0.75,0,0.0,0.75,0.878048780487805
W09_13255301_0pad0_libraryready,1,W09,Eterna,1,100,89.2083333333333,92.0,93.33333333333333,92.66666666666666,92.66666666666666,3.458333333333357,3.458333333333357,0,0.0,0.84,0.888888888888889
W09_13255303_0pad0_libraryready,1,W09,Eterna,1,100,85.375,87.0,90.0,88.5,88.5,3.125,3.125,0,0.0,0.84,0.888888888888889
W09_13255309_0pad0_libraryready,1,W09,Eterna,1,100,72.75,76.0,70.0,73.0,73.0,0.25,0.25,0,0.0,0.807692307692308,0.864864864864865
W09_13255312_0pad0_libraryready,1,W09,Eterna,1,100,87.4583333333333,88.0,93.33333333333333,90.66666666666666,90.66666666666666,3.208333333333357,3.208333333333357,0,0.0,0.823529411764706,0.888888888888889
W09_13255316_0pad0_libraryready,1,W09,Eterna,1,100,88.5833333333333,89.0,93.33333333333333,91.16666666666666,91.16666666666666,2.583333333333357,2.583333333333357,0,0.0,0.784313725490196,0.833333333333333
W09_13255402_0pad0_libraryready,1,W09,Eterna,1,100,67.2083333333333,79.0,62.5,70.75,70.75,3.5416666666667,3.5416666666667,0,0.0,0.666666666666667,0.636363636363636
W09_13255925_0pad0_libraryready,1,W09,Eterna,1,100,89.6666666666667,96.0,85.0,90.5,90.5,0.8333333333333002,0.8333333333333002,0,0.0,0.867924528301887,0.837209302325581
W09_13255927_0pad0_libraryready,1,W09,Eterna,1,100,83.9166666666667,91.0,80.0,85.5,85.5,1.5833333333333002,1.5833333333333002,0,0.0,0.76,0.8
W09_13255929_0pad0_libraryready,1,W09,Eterna,1,100,85.9583333333333,90.0,82.5,86.25,86.25,0.2916666666666998,0.2916666666666998,0,0.0,0.777777777777778,0.8
W09_13255931_0pad0_libraryready,1,W09,Eterna,1,100,81.375,89.0,80.0,84.5,84.5,3.125,3.125,0,0.0,0.833333333333333,0.857142857142857
W09_13255937_0pad0_libraryready,1,W09,Eterna,1,100,81.8333333333333,87.0,83.33333333333333,85.16666666666666,85.16666666666666,3.333333333333357,3.333333333333357,0,0.0,0.769230769230769,0.857142857142857
W09_13255941_0pad0_libraryready,1,W09,Eterna,1,100,80.875,87.0,80.0,83.5,83.5,2.625,2.625,0,0.0,0.769230769230769,0.857142857142857
W09_13255943_0pad0_libraryready,1,W09,Eterna,1,100,71.9166666666667,82.0,66.66666666666667,74.33333333333334,74.33333333333334,2.416666666666643,2.416666666666643,0,0.0,0.769230769230769,0.857142857142857
W09_13256988_0pad0_libraryready,1,W09,Eterna,1,100,85.3333333333333,89.0,85.0,87.0,87.0,1.6666666666666998,1.6666666666666998,0,0.0,0.76,0.904761904761905
W09_13256990_0pad0_libraryready,1,W09,Eterna,1,100,77.5,66.0,90.0,78.0,78.0,0.5,0.5,0,0.0,0.653061224489796,0.82051282051282
W09_13256992_0pad0_libraryready,1,W09,Eterna,1,100,83.0416666666667,86.0,77.5,81.75,84.33333333333334,-1.2916666666666998,1.291666666666643,0,0.0,0.653061224489796,0.8
W09_13256994_0pad0_libraryready,1,W09,Eterna,1,100,78.8333333333333,77.0,80.0,78.5,79.16666666666666,-0.3333333333333002,0.333333333333357,0,0.0,0.64,0.780487804878049
W09_13257001_0pad0_libraryready,1,W09,Eterna,1,100,79.9166666666667,79.0,86.66666666666667,82.83333333333334,82.83333333333334,2.916666666666643,2.916666666666643,0,0.0,0.592592592592593,0.666666666666667
W09_13257005_0pad0_libraryready,1,W09,Eterna,1,100,80.9166666666667,82.0,75.0,78.5,83.33333333333334,-2.4166666666667,2.416666666666643,0,0.0,0.64,0.744186046511628
W09_13257013_0pad0_libraryready,1,W09,Eterna,1,100,84.4166666666667,90.0,75.0,82.5,86.33333333333334,-1.9166666666666998,1.916666666666643,0,0.0,0.777777777777778,0.744186046511628
W09_13257017_0pad0_libraryready,1,W09,Eterna,1,100,85.625,86.0,82.5,84.25,87.0,-1.375,1.375,1,0.5,0.777777777777778,0.744186046511628
W09_13257038_0pad0_libraryready,1,W09,Eterna,1,100,81.375,86.0,77.5,81.75,81.75,0.375,0.375,1,1.25,0.84,0.863636363636364
W09_13257044_0pad0_libraryready,1,W09,Eterna,1,100,78.7916666666667,83.0,76.66666666666667,79.83333333333334,79.83333333333334,1.041666666666643,1.041666666666643,0,0.0,0.754716981132076,0.708333333333333
W09_13257380_0pad0_libraryready,1,W09,Eterna,1,100,87.2083333333333,93.0,82.5,87.75,87.75,0.5416666666666998,0.5416666666666998,0,0.0,0.96,0.95
W09_13257382_0pad0_libraryready,1,W09,Eterna,1,100,88.375,90.0,87.5,88.75,88.75,0.375,0.375,0,0.0,0.938775510204082,0.923076923076923
W09_13257531_0pad0_libraryready,1,W09,Eterna,1,100,89.9583333333333,90.0,87.5,88.75,91.16666666666666,-1.2083333333333002,1.208333333333357,0,0.0,0.938775510204082,0.923076923076923
W09_13257533_0pad0_libraryready,1,W09,Eterna,1,100,88.0,90.0,85.0,87.5,88.5,-0.5,0.5,0,0.0,0.938775510204082,0.923076923076923
W09_13258150_0pad0_libraryready,1,W09,Eterna,1,100,74.9166666666667,74.0,76.66666666666667,75.33333333333334,75.33333333333334,0.416666666666643,0.416666666666643,0,0.0,0.775510204081633,0.780487804878049
W09_13258152_0pad0_libraryready,1,W09,Eterna,1,100,86.5,88.0,90.0,89.0,89.0,2.5,2.5,0,0.0,0.791666666666667,0.833333333333333
W09_13258154_0pad0_libraryready,1,W09,Eterna,1,100,83.625,81.0,90.0,85.5,85.5,1.875,1.875,0,0.0,0.897959183673469,0.871794871794872
W09_13258156_0pad0_libraryready,1,W09,Eterna,1,100,72.625,67.0,80.0,73.5,73.5,0.875,0.875,0,0.0,0.84,0.8
W09_13258158_0pad0_libraryready,1,W09,Eterna,1,100,76.9583333333333,65.0,93.33333333333333,79.16666666666666,79.16666666666666,2.208333333333357,2.208333333333357,0,0.0,0.857142857142857,0.85
W09_13258160_0pad0_libraryready,1,W09,Eterna,1,100,83.1666666666667,87.0,86.66666666666667,86.83333333333334,86.83333333333334,3.666666666666643,3.666666666666643,0,0.0,0.833333333333333,0.82051282051282
W09_13258164_0pad0_libraryready,1,W09,Eterna,1,100,83.25,86.0,90.0,88.0,88.0,4.75,4.75,0,0.0,0.791666666666667,0.833333333333333
W09_13258166_0pad0_libraryready,1,W09,Eterna,1,100,85.0,83.0,90.0,86.5,86.5,1.5,1.5,0,0.0,0.84,0.8
W09_13258168_0pad0_libraryready,1,W09,Eterna,1,100,77.4166666666667,82.0,76.66666666666667,79.33333333333334,79.33333333333334,1.916666666666643,1.916666666666643,0,0.0,0.816326530612245,0.8
W09_13258170_0pad0_libraryready,1,W09,Eterna,1,100,91.0,95.0,90.0,92.5,92.5,1.5,1.5,0,0.0,0.816326530612245,0.8
W09_13258172_0pad0_libraryready,1,W09,Eterna,1,100,83.0833333333333,83.0,85.0,84.0,84.0,0.9166666666666998,0.9166666666666998,0,0.0,0.84,0.8
W09_13258176_0pad0_libraryready,1,W09,Eterna,1,100,77.625,76.0,82.5,79.25,79.25,1.625,1.625,1,0.5,0.816326530612245,0.8
W09_13258178_0pad0_libraryready,1,W09,Eterna,1,100,88.875,93.0,90.0,91.5,91.5,2.625,2.625,0,0.0,0.816326530612245,0.8
W09_13258180_0pad0_libraryready,1,W09,Eterna,1,100,91.4166666666667,90.0,96.66666666666667,93.33333333333334,93.33333333333334,1.916666666666643,1.916666666666643,0,0.0,0.84,0.8
W09_13258182_0pad0_libraryready,1,W09,Eterna,1,100,82.25,87.0,80.0,83.5,83.5,1.25,1.25,0,0.0,0.875,0.9
W09_13258184_0pad0_libraryready,1,W09,Eterna,1,100,88.375,91.0,90.0,90.5,90.5,2.125,2.125,0,0.0,0.857142857142857,0.85
W09_13258199_0pad0_libraryready,1,W09,Eterna,1,100,84.5833333333333,84.0,93.33333333333333,88.66666666666666,88.66666666666666,4.083333333333357,4.083333333333357,0,0.0,0.816326530612245,0.833333333333333
W09_13258201_0pad0_libraryready,1,W09,Eterna,1,100,90.7083333333333,92.0,93.33333333333333,92.66666666666666,92.66666666666666,1.958333333333357,1.958333333333357,0,0.0,0.816326530612245,0.833333333333333
W09_13258236_0pad0_libraryready,1,W09,Eterna,1,100,86.2916666666667,90.0,86.66666666666667,88.33333333333334,88.33333333333334,2.041666666666643,2.041666666666643,1,0.5,0.857142857142857,0.82051282051282
W09_13258238_0pad0_libraryready,1,W09,Eterna,1,100,82.9583333333333,86.0,77.5,81.75,84.16666666666666,-1.2083333333333002,1.208333333333357,0,0.0,0.833333333333333,0.857142857142857
W09_13258240_0pad0_libraryready,1,W09,Eterna,1,100,89.625,92.0,90.0,91.0,91.0,1.375,1.375,1,0.5,0.833333333333333,0.857142857142857
W09_13258242_0pad0_libraryready,1,W09,Eterna,1,100,82.7916666666667,85.0,86.66666666666667,85.83333333333334,85.83333333333334,3.041666666666643,3.041666666666643,0,0.0,0.833333333333333,0.857142857142857
W09_13258244_0pad0_libraryready,1,W09,Eterna,1,100,81.2083333333333,83.0,83.33333333333333,83.16666666666666,83.16666666666666,1.958333333333357,1.958333333333357,0,0.0,0.833333333333333,0.857142857142857
W09_13258250_0pad0_libraryready,1,W09,Eterna,1,100,87.5416666666667,94.0,86.66666666666667,90.33333333333334,90.33333333333334,2.791666666666643,2.791666666666643,0,0.0,0.833333333333333,0.857142857142857
W09_13258806_0pad0_libraryready,1,W09,Eterna,1,100,88.25,92.0,90.0,91.0,91.0,2.75,2.75,0,0.0,0.784313725490196,0.82051282051282
W09_13258808_0pad0_libraryready,1,W09,Eterna,1,100,81.375,88.0,72.5,80.25,82.5,-1.125,1.125,0,0.0,0.745098039215686,0.769230769230769
W09_13258810_0pad0_libraryready,1,W09,Eterna,1,100,73.9166666666667,63.0,85.0,74.0,74.0,0.08333333333330017,0.08333333333330017,0,0.0,0.857142857142857,0.878048780487805
W09_13258812_0pad0_libraryready,1,W09,Eterna,1,100,78.6666666666667,80.0,80.0,80.0,80.0,1.3333333333333002,1.3333333333333002,1,0.5,0.862745098039216,0.863636363636364
W09_13258814_0pad0_libraryready,1,W09,Eterna,1,100,89.875,94.0,90.0,92.0,92.0,2.125,2.125,0,0.0,0.72,0.780487804878049
W09_13258820_0pad0_libraryready,1,W09,Eterna,1,100,87.3333333333333,93.0,85.0,89.0,89.0,1.6666666666666998,1.6666666666666998,0,0.0,0.75,0.810810810810811
W09_13258826_0pad0_libraryready,1,W09,Eterna,1,100,84.75,83.0,85.0,84.0,85.5,-0.75,0.75,0,0.0,0.775510204081633,0.842105263157895
W09_13258830_0pad0_libraryready,1,W09,Eterna,1,100,72.9583333333333,65.0,82.5,73.75,73.75,0.7916666666666998,0.7916666666666998,0,0.0,0.739130434782609,0.8
W09_13258833_0pad0_libraryready,1,W09,Eterna,1,100,89.9166666666667,96.0,85.0,90.5,90.5,0.5833333333333002,0.5833333333333002,0,0.0,0.88,0.904761904761905
W09_13258837_0pad0_libraryready,1,W09,Eterna,1,100,80.9583333333333,82.0,77.5,79.75,82.16666666666666,-1.2083333333333002,1.208333333333357,0,0.0,0.784313725490196,0.82051282051282
W09_13258905_0pad0_libraryready,1,W09,Eterna,1,100,80.9166666666667,80.0,86.66666666666667,83.33333333333334,83.33333333333334,2.416666666666643,2.416666666666643,0,0.0,0.88,0.85
W09_13258915_0pad0_libraryready,1,W09,Eterna,1,100,84.9583333333333,87.0,87.5,87.25,87.25,2.2916666666667,2.2916666666667,0,0.0,0.84,0.864864864864865
W09_13258917_0pad0_libraryready,1,W09,Eterna,1,100,82.5,91.0,80.0,85.5,85.5,3.0,3.0,0,0.0,0.653846153846154,0.727272727272727
W09_13258921_0pad0_libraryready,1,W09,Eterna,1,100,87.125,89.0,86.66666666666667,87.83333333333334,87.83333333333334,0.7083333333333428,0.7083333333333428,1,1.6666666666666667,0.857142857142857,0.888888888888889
W09_13258942_0pad0_libraryready,1,W09,Eterna,1,100,90.0,94.0,85.0,89.5,90.5,-0.5,0.5,0,0.0,0.857142857142857,0.888888888888889
W09_13258946_0pad0_libraryready,1,W09,Eterna,1,100,78.0416666666667,79.0,76.66666666666667,77.83333333333334,78.25,-0.20833333333335702,0.20833333333330017,0,0.0,0.857142857142857,0.888888888888889
W09_13258952_0pad0_libraryready,1,W09,Eterna,1,100,81.2916666666667,86.0,77.5,81.75,81.75,0.4583333333333002,0.4583333333333002,0,0.0,0.857142857142857,0.888888888888889
W09_13258967_0pad0_libraryready,1,W09,Eterna,1,100,82.875,86.0,82.5,84.25,84.25,1.375,1.375,0,0.0,0.857142857142857,0.888888888888889
W09_13258972_0pad0_libraryready,1,W09,Eterna,1,100,71.7916666666667,85.0,62.5,73.75,73.75,1.9583333333333002,1.9583333333333002,0,0.0,0.84,0.864864864864865
W09_13258975_0pad0_libraryready,1,W09,Eterna,1,100,88.0416666666667,92.0,82.5,87.25,88.83333333333334,-0.7916666666666998,0.791666666666643,0,0.0,0.808510638297872,0.888888888888889
W09_13258977_0pad0_libraryready,1,W09,Eterna,1,100,85.5416666666667,87.0,82.5,84.75,86.33333333333334,-0.7916666666666998,0.791666666666643,0,0.0,0.808510638297872,0.888888888888889
W09_13258980_0pad0_libraryready,1,W09,Eterna,1,100,89.1666666666667,95.0,85.0,90.0,90.0,0.8333333333333002,0.8333333333333002,0,0.0,0.615384615384615,0.761904761904762
W09_13258985_0pad0_libraryready,1,W09,Eterna,1,100,87.375,89.0,82.5,85.75,89.0,-1.625,1.625,0,0.0,0.808510638297872,0.888888888888889
W09_13259009_0pad0_libraryready,1,W09,Eterna,1,100,75.0833333333333,79.0,70.0,74.5,75.66666666666666,-0.5833333333333002,0.583333333333357,0,0.0,0.84,0.864864864864865
W09_13259011_0pad0_libraryready,1,W09,Eterna,1,100,88.125,89.0,87.5,88.25,88.25,0.125,0.125,0,0.0,0.84,0.864864864864865
W09_13259017_0pad0_libraryready,1,W09,Eterna,1,100,80.7916666666667,77.0,87.5,82.25,82.25,1.4583333333333002,1.4583333333333002,0,0.0,0.823529411764706,0.837209302325581
W09_13259027_0pad0_libraryready,1,W09,Eterna,1,100,91.0833333333333,92.0,90.0,91.0,91.16666666666666,-0.08333333333330017,0.08333333333335702,0,0.0,0.88,0.904761904761905
W09_13260402_0pad0_libraryready,1,W09,Eterna,1,100,82.0833333333333,86.0,83.33333333333333,84.66666666666666,84.66666666666666,2.583333333333357,2.583333333333357,0,0.0,0.84,0.82051282051282
W09_13260406_0pad0_libraryready,1,W09,Eterna,1,100,73.125,72.0,80.0,76.0,76.0,2.875,2.875,0,0.0,0.823529411764706,0.8
W09_13260418_0pad0_libraryready,1,W09,Eterna,1,100,91.8333333333333,94.0,90.0,92.0,92.0,0.16666666666669983,0.16666666666669983,0,0.0,0.775510204081633,0.904761904761905
W09_13261335_0pad0_libraryready,1,W09,Eterna,1,100,89.0,91.0,90.0,90.5,90.5,1.5,1.5,0,0.0,0.857142857142857,0.878048780487805
W09_13261337_0pad0_libraryready,1,W09,Eterna,1,100,84.0416666666667,85.0,82.5,83.75,84.33333333333334,-0.2916666666666998,0.291666666666643,0,0.0,0.936170212765957,0.974358974358974
W09_13262329_0pad0_libraryready,1,W09,Eterna,1,100,77.4583333333333,81.0,77.5,79.25,79.25,1.7916666666666998,1.7916666666666998,0,0.0,0.745098039215686,0.8
W09_13262333_0pad0_libraryready,1,W09,Eterna,1,100,67.5416666666667,78.0,56.666666666666664,67.33333333333333,67.75,-0.20833333333337123,0.20833333333330017,0,0.0,0.775510204081633,0.780487804878049
W09_13262352_0pad0_libraryready,1,W09,Eterna,1,100,81.4166666666667,78.0,85.0,81.5,81.5,0.08333333333330017,0.08333333333330017,0,0.0,0.88,0.904761904761905
W09_13262358_0pad0_libraryready,1,W09,Eterna,1,100,85.2083333333333,90.0,82.5,86.25,86.25,1.0416666666666998,1.0416666666666998,0,0.0,0.857142857142857,0.904761904761905
W09_13U_0pad0_libraryready,1,W09,M2,1,100,89.1666666666667,95.0,85.0,90.0,90.0,0.8333333333333002,0.8333333333333002,0,0.0,0.862745098039216,0.883720930232558
MPNN_A173_W9_0pad0_libraryready,1,W09,MPNN-RFdiff,1,100,75.7083333333333,83.0,67.5,75.25,76.16666666666666,-0.4583333333333002,0.458333333333357,1,0.5,0.608695652173913,0.529411764705882
MPNN_A162_W9_0pad0_libraryready,1,W09,MPNN-RFdiff,1,100,78.3333333333333,81.0,83.33333333333333,82.16666666666666,82.16666666666666,3.833333333333357,3.833333333333357,0,0.0,0.754716981132076,0.731707317073171
MPNN_A176_W9_0pad0_libraryready,1,W09,MPNN-RFdiff,1,100,68.0416666666667,75.0,66.66666666666667,70.83333333333334,70.83333333333334,2.791666666666643,2.791666666666643,0,0.0,0.448979591836735,0.511627906976744
MPNN_A164_W9_0pad0_libraryready,1,W09,MPNN-RFdiff,1,100,81.4166666666667,72.0,96.66666666666667,84.33333333333334,84.33333333333334,2.916666666666643,2.916666666666643,0,0.0,0.784313725490196,0.789473684210526
MPNN_A177_W9_0pad0_libraryready,1,W09,MPNN-RFdiff,1,100,68.5833333333333,65.0,75.0,70.0,70.0,1.4166666666666998,1.4166666666666998,0,0.0,0.488888888888889,0.352941176470588
MPNN_A163_W9_0pad0_libraryready,1,W09,MPNN-RFdiff,1,100,72.375,85.0,62.5,73.75,73.75,1.375,1.375,0,0.0,0.578947368421053,0.0
MPNN_A169_W9_0pad0_libraryready,1,W09,MPNN-RFdiff,1,100,60.7916666666667,82.0,47.5,64.75,64.75,3.9583333333333,3.9583333333333,0,0.0,0.3,0.148148148148148
MPNN_A166_W9_0pad0_libraryready,1,W09,MPNN-RFdiff,1,100,83.0416666666667,77.0,82.5,79.75,86.33333333333334,-3.2916666666667,3.291666666666643,0,0.0,0.8,0.789473684210526
MPNN_A167_W9_0pad0_libraryready,1,W09,MPNN-RFdiff,1,100,83.3333333333333,88.0,83.33333333333333,85.66666666666666,85.66666666666666,2.333333333333357,2.333333333333357,0,0.0,0.769230769230769,0.75
MPNN_A178_W9_0pad0_libraryready,1,W09,MPNN-RFdiff,1,100,72.4166666666667,82.0,60.0,71.0,73.83333333333334,-1.4166666666666998,1.416666666666643,0,0.0,0.5,0.363636363636364
MPNN_A165_W9_0pad0_libraryready,1,W09,MPNN-RFdiff,1,100,76.125,87.0,62.5,74.75,77.5,-1.375,1.375,0,0.0,0.424242424242424,0.173913043478261
MPNN_A180_W9_0pad0_libraryready,1,W09,MPNN-RFdiff,1,100,66.7916666666667,80.0,56.666666666666664,68.33333333333333,68.33333333333333,1.5416666666666288,1.5416666666666288,0,0.0,0.681818181818182,0.588235294117647
MPNN_A172_W9_0pad0_libraryready,1,W09,MPNN-RFdiff,1,100,81.125,86.0,77.5,81.75,81.75,0.625,0.625,0,0.0,0.538461538461538,0.391304347826087
